web-scraper-order,web-scraper-start-url,product-category,product-category-href,product-url,product-url-href,product-name,product-price,product-img-src,product-description-long-ul,product-allergens,product-size,product-nutrition,product-flavour
"1578500508-352","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Limette / 1 l Flasche","14,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038113_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Natriumchlorid, Fruktose, Magnesiumoxid, Verdickungsmittel: Xanthan; Konservierungsstoff: Kaliumsorbat; Farbstoffe: E104, E131; Vitamin E, Niacin, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3. 
E104: Kann
die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert286kJ 66kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,2g    davon Zucker1,1g Eiweiß0g Salz1,6g Biotin83,3µg167Chrom66,7g167Magnesium400mg107Niacin26,7mg167Selen91,6µg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167pro Portion (15 ml)% NRVBrennwert43kJ 10kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,2g    davon Zucker0,2g Eiweiß0g Salz0,24g Biotin12,5µg25Chrom10µg25Magnesium60µg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Limette | 1 l Flasche"
"1578500851-505","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Gold-Whey.html","Weider
 Gold Whey","15,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/VWDGLDWHY_1.jpg","Proteinpulver mit Molkenproteinkonzentrat zur Herstellung eines proteinreichen Getränkes. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 908g = 30 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500739-455","https://www.weidershop.de/","Aminosäuren","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/","Details","http://www.weidershop.de/Inhaltsstoffe/Aminosaeuren/Weider-Premium-Amino-Powder.html","Weider
 Premium Amino Powder Fresh Orange / 800 g Dose","24,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031870_1.jpg","Pulver zur Herstellung eines Getränkes mit Aminosäuren, Maltodextrinen 
(Kartoffel, Mais, Wachsmais) und Elektrolyten. Mit Süßungsmitteln. Orangen oder 
Tropical Punch Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    22% Essentielle Aminosäurenmischung (7,5% L-Leucin, 3,75% L-Isoleucin, 3,75% L-Valin, L-Lysinhydrochlorid, L-Phenylalanin, L-Threonin, L-Tryptophan, L-Histidin, L-Methionin), 22% Mais-Maltodextrin, 19,4% Kartoffel-Maltodextrin, 19,4% Wachsmais-Maltodextrin, Säuerungsmittel: Citronensäure; 3,75% L-Glutamin, Säureregulator: Dikaliumphosphat; Calciumcarbonat, Magnesiumcarbonat, Aroma, Natriumchlorid, Farbstoff: Beta-Carotin; Emulgator: Soja-Lecithine; Süßungsmittel: Acesulfam-K, Sucralose, Steviolglycoside.

Kann Spuren von Milch, Laktose, Gluten und Ei enthalten","800 g = 20 Portionen.","Nährwertangabenpro 100 g% NRVBrennwert1559kJ 367kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate60g    davon Zucker1,9g Eiweiß26g Salz0,5g Calcium348mg44Magnesium156mg42pro 40 g Pulver in 500 ml Wasser% NRVBrennwert624kJ 147kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate24g    davon Zucker0,8g Eiweiß10,3g Salz0,2g Calcium139mg17Magnesium62mg17pro 100 g% NRVL-Glutamin3750mg L-Histidin400mg L-Isoleucin3750mg L-Leucin7500mg L-Lysin2575mg L-Methionin375mg L-Phenylalanin2000mg L-Threonin1150mg L-Tryptophan500mg L-Valin3750mg pro 40 g Pulver in 500 ml Wasser% NRVL-Glutamin1500mg L-Histidin160mg L-Isoleucin1500mg L-Leucin3000mg L-Lysin1030mg L-Methionin150mg L-Phenylalanin800mg L-Threonin460mg L-Tryptophan200mg L-Valin1500mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Fresh Orange | 800 g Dose"
"1578500647-428","https://www.weidershop.de/","Koffeine / Guarana","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/","Details","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/Weider-Total-Rush-2-0.html","Weider
 Total Rush 2.0 Limette / 375 g Dose","36,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031811_1.jpg","Nahrungsergänzungsmittel. Für Sportler. Zur Ausübung von Kraft- und 
Schnellkraftsportarten. Instantpulver zur Herstellung eines Getränkes mit 
Kreatin, freien Aminosäuren, Koffein, Körneramaranthextrakt, Ginkgoblattpulver, 
Vitaminen und Mineralstoffen. Mit Süßungsmitteln. Cranberry Geschmack.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, Säuerungsmittel: Citronensäure; N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Calciumcarbonat, Maltodextrin, Vitamin C, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Trennmittel: Siliciumdioxid; Säureregulator: Kaliumphosphate; L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose; Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E141.

Kann Spuren von Milch, Laktose, Gluten, Soja und Ei enthalten.","375 g","Nährwertangabenpro 25 g Pulver in 300 ml Wasser% NRVCalcium220mg28Niacin16mg100Vitamin B60,7mg50Vitamin B121,25µg50Vitamin C200mg250Vitamin D1,25µg25Zink5mg50Ginkgo Biloba Extrakt120mg Koffein300mg Körneramaranthextrakt (Oxystorm®)/Inca Wheat Extract (Oxystorm®)300mg Kreatinmonohydrat3400mg    Kreatinmonohydrat - davon Kreatin3000mg N-Acetyl-L-Tyrosine1000mg Taurin1000mg pro 25 g Pulver in 300 ml Wasser% NRVBeta-Alanin3300mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin4600mg L-Citrullin Malat6000mg L-Glycin1000mg L-Theanine50mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Limette | 375 g Dose"
"1578500851-504","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Gold-Whey.html","Weider
 Gold Whey","15,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031195_1.jpg","Proteinpulver mit Molkenproteinkonzentrat zur Herstellung eines proteinreichen Getränkes. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 908g = 30 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500652-430","https://www.weidershop.de/","Koffeine / Guarana","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/","Details","http://www.weidershop.de/Inhaltsstoffe/Koffeine-Guarana/Weider-Rush-RTD-zzgl-EINWEGpfand.html","Weider
 Rush RTD zzgl. Pfand Orange / 250 ml Dose","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031763_1.jpg","Nahrungsergänzungsmittel. Fertiggetränk mit L-Citrullin Malat, Beta-Alanin, 
L-Arginin, L-Alanyl-L-Glutamin, Taurin, Glucuronolacton, Koffein, Niacin und 
Zink. Mit Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, 8% L-Citrullin Malat, 8% Beta-Alanin, Säuerungsmittel: E338, E330; Kohlensäure, 4% Taurin, 3,9% L-Arginin Alpha-Ketoglutarat, 3,9% L-Arginin Base, 2% Glucuronolacton, 0,8% L-Alanyl-L-Glutamin (Sustamine®), Aroma, Koffein, Süßungsmittel: E955, E950; Antioxidationsmittel:
E300; Zinkglukonat, Niacin.

Enthält keine Energie, keine Mengen von Fett, gesättigten Fettsäuren, Kohlenhydraten, Zucker,
Eiweiß und Salz.","250 ml in einer Dose.","Nährwertangabenpro 250 ml% NRVNiacin16mg100Zink5mg50Glucuronolacton500mg Koffein80mg Taurin2000mg pro 250 ml% NRVBeta-Alanin2000mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin975mg L-Arginin Alpha-Ketoglutarat975mg L-Citrullin Malat2000mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Orange | 250 ml Dose"
"1578500630-423","https://www.weidershop.de/","L-Carnitine","http://www.weidershop.de/Inhaltsstoffe/L-Carnitine/","Details","http://www.weidershop.de/Inhaltsstoffe/L-Carnitine/Weider-L-Carnitine-Liquid.html","Weider
 L-Carnitine Liquid Pfirsich / 20 Ampullen je 25 ml","39,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038546_1.jpg","Nahrungsergänzungsmittel. Trinkfläschchen mit L-Carnitine und Vitamin C. 
  Mit Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, 7,2% L-Carnitine, Säuerungsmittel: Milchsäure; Aroma, 
Konservierungsstoff: Kaliumsorbat; Süßungsmittel: SaccharinNatrium, Acesulfam-K, Sucralose, Natriumcyclamat; Vitamin C, 
Emulgator: E471.","Stehbox á 500 ml = 20 x 25 ml = 20 Portionen.","Nährwertangabenpro 100 ml% NRVBrennwert25kJ 6kcal Fett<0,1g    davon gesättigte Fettsäuren<0,1g Kohlenhydrate0,3g    davon Zucker<0,1g Eiweiß<0,1g Salz0,01g Vitamin C80mg100L-Carnitin7200mg pro 25 ml% NRVCholin82,5mg L-Carnitin1800mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Pfirsich | 20 Ampullen je 25 ml"
"1578500837-493","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030244_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500837-492","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030205_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500495-345","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-L-Carnitine-Water-zzgl-EINWEGpfand.html","Weider
 L-Carnitine Water zzgl. Pfand Limone-Sternfrucht / 500 ml Flasche","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038713_1.jpg","Erfrischungsgetränk mit 1.000 mg L-Carnitine pro Flasche. 
Mit Cholin 
  und Süßungsmitteln. Kalorienfrei.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; 0,2% L-Carnitine,
Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Cholinchlorid","500 ml","Nährwertangabenpro 100 mlBrennwert6kJ2kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz< 0,01gCholin16,5mgL-Carnitin200mgpro 500 mlBrennwert32kJ8kcalFett< 0,1g   davon gesättigte Fettsäuren< 0,1gKohlenhydrate< 0,1g   davon Zucker< 0,1gEiweiß< 0,1gSalz0,05gCholin82,5mgL-Carnitin1000mg","Limone-Sternfrucht | 500 ml Flasche"
"1578500837-483","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-80-Plus.html","Weider
 Protein 80 Plus","20,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030135_1.jpg","Lebensmittel mit Protein, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Getränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Standbeutel á 500g = 16 Portionen Dose á 750g = 25 Portionen Standbeutel á 2kg = 66 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500535-370","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-YIPPIE-Riegel.html","Weider
 YIPPIE! Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030717_1.jpg","Yippie! Riegel - die optimale Alternative zu klassischen Süßwarenriegeln.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500553-383","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Low-Carb-High-Protein-Bar.html","Weider
 Low Carb High Protein Bar","2,00","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032157_1.jpg","Riegel mit Eiweiß und Vollmilchschokoladenüberzug. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","50 g oder 100 g","Nährwertangaben","Größe Bitte auswählen"
"1578500630-424","https://www.weidershop.de/","L-Carnitine","http://www.weidershop.de/Inhaltsstoffe/L-Carnitine/","Details","http://www.weidershop.de/Inhaltsstoffe/L-Carnitine/Weider-L-Carnitine-Liquid.html","Weider
 L-Carnitine Liquid Citrus / 20 Ampullen je 25 ml","39,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038536_1.jpg","Nahrungsergänzungsmittel. Trinkfläschchen mit L-Carnitine und Vitamin C. 
  Mit Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, 7,2% L-Carnitine, Säuerungsmittel: Milchsäure; 
Aroma, Konservierungsstoff: Kaliumsorbat; Süßungsmittel: 
Saccharin-Natrium, Acesulfam-K, Sucralose, Natriumcyclamat; 
Vitamin C, Emulagtor: E471.","Stehbox á 500 ml = 20 x 25 ml = 20 Portionen.","Nährwertangabenpro 100 ml% NRVBrennwert26kJ 6kcal Fett<0,1g    davon gesättigte Fettsäuren<0,1g Kohlenhydrate<0,1g    davon Zucker<0,1g Eiweiß<0,1g Salz0,01g Vitamin C80mg100L-Carnitin7200mg pro 25 ml% NRVCholin82,5mg L-Carnitin1800mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Citrus | 20 Ampullen je 25 ml"
"1578500535-372","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-YIPPIE-Riegel.html","Weider
 YIPPIE! Riegel","1,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030727_1.jpg","Yippie! Riegel - die optimale Alternative zu klassischen Süßwarenriegeln.","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
"1578500819-476","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Protein-Low-Carb-RTD.html","Weider
 Protein Low Carb* RTD Vanille / 330 ml","2,69","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030333_1.jpg","Milchmischgetränk aus Magermilch mit Zusatz von Milcheiweiß und 
Süßungsmitteln. Ultrahocherhitzt.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    75% Magermilch¹, Wasser, Milcheiweiß¹ (6,2% Calciumcaseinat¹, 0,25% Milcheiweißisolat¹, 0,25% Molkeneiweißkonzentrat¹, 0,1% Molkeneiweißhydrolysat¹),
Stabilisatoren: E460, E466, E452, E407; Aroma, Salz, Süßungsmittel: Sucralose, Acesulfam-K; Farbstoff: Beta-Carotin. ¹ Enthält Laktose","330 ml","Nährwertangabenpro 100 mlBrennwert228kJ54kcalFett0,1g   davon gesättigte Fettsäuren<0,1gKohlenhydrate3,9g   davon Zucker3,9gEiweiß9,1gSalz0,25gpro 330 mlBrennwert1140kJ178kcalFett0,4g   davon gesättigte Fettsäuren0,3gKohlenhydrate13g   davon Zucker13gEiweiß30gSalz0,31g","Vanille | 330 ml"
"1578500474-336","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Rush-RTD-zzgl-EINWEGpfand.html","Weider
 Rush RTD zzgl. Pfand Rote Beeren / 250 ml Dose","1,79","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000031773_1.jpg","Nahrungsergänzungsmittel. Fertiggetränk mit L-Citrullin Malat, Beta-Alanin, 
L-Arginin, L-Alanyl-L-Glutamin, Taurin, Glucuronolacton, Koffein, Niacin und 
Zink. Mit Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, 0,8% L-Citrullin Malat, 0,8% Beta-Alanin, Säuerungsmittel: E338, E330; Kohlensäure, 0,4% Taurin, 0,39% L-Arginin Alpha-Ketoglutarat, 0,39% L-Arginin Base, 0,2% Glucuronolacton, 0,08% L-Alanyl-L-Glutamin (Sustamine®), Aroma, Koffein, Süßungsmittel: E955, E950; ntioxidationsmittel:
E300; Zinkglukonat, Niacin.

Enthält keine Energie, keine Mengen von Fett, gesättigten Fettsäuren, Kohlenhydraten, Zucker,
Eiweiß und Salz.","250 ml in einer Dose.","Nährwertangabenpro 250 ml% NRVNiacin16mg100Zink5mg50Glucuronolacton500mg Koffein80mg Taurin1000mg pro 250 ml% NRVBeta-Alanin2000mg L-Alanyl-L-Glutamin (Sustamine®)200mg L-Arginin975mg L-Arginin Alpha-Ketoglutarat975mg L-Citrullin Malat2000mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Rote Beeren | 250 ml Dose"
"1578500558-389","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Fitness-Bar.html","Weider
 Fitness Bar Joghurt-Müsli / 35 g Riegel","1,05","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038667_1.jpg","Riegel mit Kohlenhydraten und Eiweiß. Mit 
Vollmilchschokoladenüberzug.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Fruktosesirup, Saccharose, Glukosesirup, Kakaobutter, 9,3% 
Milcheiweiß¹, Vollmilchpulver¹, 8,4% Magermilchjoghurtpulver¹, 
Palmfett, Dextrose, 2,1% Cornflakes (Mais, Saccharose, Salz, 
Gerstenmalzextrakt), Kakaomasse, 1% Aprikosenpulver, 0,7% 
Apfelschalengrieß, 0,4% Weizenspeisekleie, Aroma, Säuerungsmittel: 
E330; Emulgator: Soja-Lecithine.
Kann Spuren von Ei, Erdnüssen und anderen Schalenfrüchten enthalten.



¹Enthält Milch undLaktose.","35 g Riegel","Nährwertangabenpro 100 gBrennwert1863kJ444kcalFett18g   davon gesättigte Fettsäuren10,6gKohlenhydrate56g   davon Zucker46gEiweiß13gSalz0,23gpro 35 gBrennwert652kJ155kcalFett6,3g   davon gesättigte Fettsäuren3,7gKohlenhydrate20g   davon Zucker16gEiweiß4,5gSalz0,08g","Joghurt-Müsli | 35 g Riegel"
"1578500508-363","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Schwarze Johannisbeere / 1 l Flasche","14,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038243_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: Citronensäure; Aroma, Süßungsmittel: Natriumcyclamat, Acesulfam-K, Saccharin-Natrium; Natriumchlorid, Fruktose, Magnesiumoxid, Farbstoffe: E110, E122, E104, E151; Verdickungsmittel: Xanthan; Konservierungsstoff: Kaliumsorbat; Vitamin E, Niacin, Emulgator: Mono- und Diglyceride von Speisefettsäuren; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3. 
E110, E122 und E104: Können die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert218kJ 50kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,2g    davon Zucker1g Eiweiß0g Salz1,5g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34µg167Vitamin D8,34g Vitamin E20mg167Vitamin K125µg167pro Portion (15 ml)% NRVBrennwert33kJ 8kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,2g    davon Zucker0,2g Eiweiß0g Salz0,23g Biotin12,5µg25Chrom10µg25Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8µg25% NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Schwarze Johannisbeere | 1 l Flasche"
"1578500508-364","https://www.weidershop.de/","Drinks","http://www.weidershop.de/Riegel-Getraenke/Drinks/","Details","http://www.weidershop.de/Riegel-Getraenke/Drinks/Weider-Fresh-Up-Konzentrat-1l.html","Weider
 Fresh Up Konzentrat 1 l Cola / 1 l Flasche","15,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000038253_1.jpg","Getränkekonzentrat zur Herstellung eines kalorienarmen Kaltgetränkes mit Vitaminen und Magnesium. Mit einer Zuckerart und Süßungsmitteln.","Zutaten (Allergene sind fett hervorgehoben): 
        	    	    Wasser, Säuerungsmittel: E330; Süßungsmittel: E952 , E950, E954 ; Farbstoff: E150d; 2% Taurin, Aroma, Natriumchlorid, Fruktose, Magnesiumoxid, 0,3% Koffein, Verdickungsmittel: E415; Konservierungsstoff: E202; Vitamin E, Niacin, Emulgator: E471; Vitamin B2, Vitamin B1, Vitamin B6, Chromchlorid, Natriumselenit, Vitamin K, Biotin, Vitamin D3.","1000 ml = 66 Portionen
   Kühl, trocken und dunkel lagern.","Nährwertangabenpro 100 ml% NRVBrennwert243kJ 56kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate1,2g    davon Zucker1g Eiweiß0g Salz1,6g Biotin83,3µg167Chrom66,7µg167Magnesium400mg107Niacin26,7mg167Selen91,6µg167Vitamin B11,84mg167Vitamin B22,34mg167Vitamin B62,34mg167Vitamin D8,34µg167Vitamin E20mg167Vitamin K125µg167Koffein333mg Taurin2000mg pro Portion (15 ml)% NRVBrennwert36kJ 8kcal Fett0g    davon gesättigte Fettsäuren0g Kohlenhydrate0,2g    davon Zucker0,2g Eiweiß0g Salz0,24g Biotin12,5µg25Chrom10µg25Folsäure0µg Magnesium60mg16Niacin4mg25Selen13,7µg25Vitamin B10,28mg25Vitamin B20,35mg25Vitamin B60,35mg25Vitamin D1,25µg25Vitamin E3mg25Vitamin K18,8µg25Koffein50mg Taurin300mg % NRV = Prozentsatz der Referenzmengen für die tägliche Zufuhr eines Erwachsenen","Cola | 1 l Flasche"
"1578500553-385","https://www.weidershop.de/","Riegel","http://www.weidershop.de/Riegel-Getraenke/Riegel/","Details","http://www.weidershop.de/Riegel-Getraenke/Riegel/Weider-Low-Carb-High-Protein-Bar.html","Weider
 Low Carb High Protein Bar","2,00","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032167_1.jpg","Riegel mit Eiweiß und Vollmilchschokoladenüberzug. Mit Süßungsmitteln.","Zutaten: Bitte wähle zuerst eine Variante.","50 g oder 100 g","Nährwertangaben","Größe Bitte auswählen"
"1578500843-494","https://www.weidershop.de/","Proteine / Eiweiß","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/","Details","http://www.weidershop.de/Inhaltsstoffe/Proteine-Eiweiss/Weider-Premium-Whey.html","Weider
 Premium Whey","18,49","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000030045_1.jpg","Nahrungsergänzungsmittel mit L-Glutamin, Vitamin B6 und Süßungsmitteln. Pulver zum Anrühren eines Proteingetränkes.","Zutaten: Bitte wähle zuerst eine Variante.","Dose á 2,3 kg = 76 Portionen","Nährwertangaben","Größe Bitte auswählen"
"1578500712-438","https://www.weidershop.de/","Kohlenhydrate / Weight Gainer","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/","Details","http://www.weidershop.de/Inhaltsstoffe/Kohlenhydrate-Weight-Gainer/Weider-Mega-Mass-4000.html","Weider
 Mega Mass® 4000","58,99","https://www.weidershop.de/out/pictures/generated/product/1/540_340_75/7000032545_1.jpg","Kohlenhydrat-Proteinmischung mit dem Zusatz von Mikronährstoffen und Kreatin für den Aufbau von Kraft und Körpersubstanz","Zutaten: Bitte wähle zuerst eine Variante.","null","Nährwertangaben","Größe Bitte auswählen"
